Geneid	Sample1-1	Sample1-2	Sample1-5	Sample1-7	Sample1-9
RGna_RS10260	17.480080169616464	11.895247237891443	22.25450310724689	10.391463758904186	12.631007228093885
RGna_RS10265	2.5580605126268	2.571945348733285	1.5242810347429376	1.731910626484031	3.1577518070234714
RGna_RS10270	23.875231451183467	34.72126220789934	36.27788862688192	38.102033782648675	66.31278794749291
RGna_RS10275	6.821494700338133	5.7868770346498914	7.011692759817513	6.927642505936124	3.789302168428166
RGna_RS10280	6.395151281566999	10.93076773211646	7.621405173714688	12.123374385388216	7.578604336856332
RGna_RS10285	32.828443245377265	46.29501627719913	59.446960354974564	44.163720975342784	36.62992096147227
RGna_RS10290	97.63264289858952	84.8741965081984	86.57916277339886	133.3571182392704	78.31224481418211
RGna_RS10295	114.26003623066373	89.69659403707331	95.4199927749079	114.30610134794604	89.68015131946659
RGna_RS10300	17.9064235883876	15.110178923808048	15.85252276132655	18.185061578082323	11.999456866689192
RGna_RS10305	163.28952938934404	133.7411581341308	151.513534853448	126.42947573333427	193.88596095124117
RGna_RS10310	63.95151281567	65.2631132241071	73.165489667661	51.95731879452093	41.68232385270983
RGna_RS10315	34.10747350169067	42.758591422690856	39.63130690331638	35.504167842922634	47.99782746675677
RGna_RS10320	15.348363075760798	32.47081002775772	33.83903897129321	23.380793457534416	54.31333108080371
RGna_RS10325	30.696726151521595	44.36605726564916	53.349836216002814	63.214737866667136	74.52294264575393
RGna_RS10330	13.216645981905133	10.93076773211646	14.023385519635026	10.391463758904186	22.1042626491643
RGna_RS10335	2.9844039313979334	0.0	2.133993448640113	0.8659553132420155	2.5262014456187774
RGna_RS10340	1.7053736750845332	0.9644795057749816	0.609712413897175	0.8659553132420155	0.0
RGna_RS10345	1.7053736750845332	3.214931685916606	3.6582744833830505	1.731910626484031	3.789302168428166
RGna_RS10350	10.2322420505072	8.680315551974836	13.108816898789263	14.721240325114263	17.68341011933144
RGna_RS10355	8.100524956651533	9.966288226341478	15.242810347429376	9.525508445662169	26.525115178997158
RGna_RS10360	19.185453844701	22.8260149700079	24.083640348938413	16.453150951598293	32.84061879304411
RGna_RS10365	246.42649604971504	261.37394606502005	298.7590828096158	356.7735890557104	591.7626886361985
RGna_RS10370	88.67943110439573	109.95066365834792	120.41820174469207	103.04868227579985	118.73146794408252
RGna_RS10375	138.98795451938946	164.92599548752187	151.81839106039658	134.2230735525124	203.35921637231158
RGna_RS10380	77.59450221634626	126.02532208793096	128.9541755392525	75.33811225205535	200.83301492669278
RGna_RS10385	23.44888803241233	52.081893311849015	44.813862421442366	36.370123156164645	63.786586501874126
